ツイートID,ツイート時刻,ツイート内容,いいね数,リツイート数,ID,ユーザID,アカウント名,自己紹介文,フォロー数,フォロワー数,アカウント作成日時,自分がフォローしているか？,アイコン画像URL,ヘッダー画像URL,WEBサイト
1493805961449857026,2022-02-16_13:34:29,"RT @aszmch35: このあたり無料でもプログラミング講座受けられるらしくて、わたしもWebデザインの勉強やりたいな〜とおもってるとこ 言語はいろいろあるっぱい これは実際にコード書いて学習できる
https://t.co/vWYUHBFVdP",0,1,4266286513,kanmuduki_10,かんむづき,ヘッダーは妻に描いてもらった！(@hachi3tsuki),158,144,2015-11-17_18:26:01,False,http://pbs.twimg.com/profile_images/1484829329372909572/x_bydFp5_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1493805956039254016,2022-02-16_13:34:28,"ミドルコース1つめのロボットは⁡
『カニボ🦀』です❗⁡
⁡⁡その名の通りカニをモチーフにしたロボットです🤖⁡
⁡⁡ミドルコースからは本格的に⁡
⁡⁡⁡タブレットを使ってプログラミングをしていきます📱⁡
⁡⁡⁡カニボを左右に動かすに… https://t.co/08JSJeRY2Z",0,0,704240995618009088,ExJuku,快適学習塾EXperience,勉強が楽しくなる学習塾！ロボット教室やそろタッチ、ECCジュニアなどの小学生の習い事も🥳👏🎉中野教室:大阪府大阪市東住吉区中野3-3-3,43,49,2016-02-29_18:45:12,False,http://pbs.twimg.com/profile_images/1107936886574579712/YpCLr2vw_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/gNwGiScL0f
1493805889203146754,2022-02-16_13:34:12,【無料】Lumionに地形データの取込み　国土地理院のデータとオープンストリートマップ　（地形編） / https://t.co/2lFV7ia7Bv #エンジニア #ウェビナー #event #プログラミング… https://t.co/Li6o1Oh538,2,0,1200289271518621696,EngineerMeetup,Aegis(meetupEngineer),"フリーランス・ITエンジニアのための案件サイト【Aegis(イージス)】です。 7月サービス開始！！ 
https://t.co/8Gcy9YBgZr
#meetup #ミートアップ #エンジニアミートアップ Engineer  Engineerミートアップをシェア、リツイートします。",1255,2080,2019-11-29_14:44:28,False,http://pbs.twimg.com/profile_images/1200289889633226752/XgkSUrcR_normal.jpg,,https://t.co/xEzcsLdiYg
1493805875252842498,2022-02-16_13:34:08,〜〜IBMから分社した世界最大級のインフラサービス会社～キンドリルとは！～ / https://t.co/SbnCni1DCp #エンジニア #ウェビナー #event #プログラミング #駆け出しエンジニアと繋がりたい… https://t.co/dK6fcFQvKN,1,0,1200289271518621696,EngineerMeetup,Aegis(meetupEngineer),"フリーランス・ITエンジニアのための案件サイト【Aegis(イージス)】です。 7月サービス開始！！ 
https://t.co/8Gcy9YBgZr
#meetup #ミートアップ #エンジニアミートアップ Engineer  Engineerミートアップをシェア、リツイートします。",1255,2080,2019-11-29_14:44:28,False,http://pbs.twimg.com/profile_images/1200289889633226752/XgkSUrcR_normal.jpg,,https://t.co/xEzcsLdiYg
1493805838938615816,2022-02-16_13:34:00,"本日のミニテラコは．．．収録っ

Scratchプログラミングをその場で色々失敗もしながらやっていきます！

質問などはコメント欄、ツイッターにてぜひ
【カエル大先生のミニテラコ】
毎週水曜日 夕方17:00～
15分間のミニ配信… https://t.co/omGoQ9dukT",0,0,1254297070891970560,kaerulesson,カエル大先生の音楽＆Scratch寺子屋,オンラインで「音楽」と「プログラミング」のレッスン/アドバイス/クリニックをやってます。超初心者も歓迎。ジャンル、歌、楽器の種類、問いません。作曲、理論その他何でもOK。やってみたい方、試してみたい方、DMでお気軽にお問い合わせください。,5,91,2020-04-26_15:33:13,False,http://pbs.twimg.com/profile_images/1254297526359883782/6nAT_Q1S_normal.jpg,,https://t.co/HIwGEQ7b30
1493805708336599048,2022-02-16_13:33:29,友人からデスクトップ持ちたなったわー言われたから、どんなことやりたいの〜？言ったら「3Dモデル、ゲーム（オープンワールド）、プログラミング、音楽系」と言われてこりゃ、やべぇやと思ってるしおれーどです└(՞ةڼ )」,1,0,1421422984250626049,shioreet_DC2,shioreet,DC2に乗れてしまったPSO2というゲームの9鯖にいて今ウマ娘に熱くなってた前はけもフレに熱くなっていた人...しおれーと！（ウマ娘はツインターボ好きだが乗ってる車は...？）,49,43,2021-07-31_19:51:18,False,http://pbs.twimg.com/profile_images/1421423587093667846/I1x1Ks1g_normal.jpg,,
1493805706033582083,2022-02-16_13:33:28,RT @beConjuror: プログラミングができるとつい仕事をシステムやツールで自動化しがちだけど組織で仕事する場合は逆効果になりがち。運用保守まで考えずにシステム化されてしまうと後々メンテできずに運用が崩壊、また手動運用に戻すのでむしろコストがかかりミスも増える。メンテで…,0,27,2665082252,haresora4126,ハレソラ＠ZARD & 春季キャンプ🐰月間,"巨人とFIELD OF VIEW、ZARDをこよなく愛しております。
ファン仲間(他球団ファンもOK)募集中。
読書もジムも飲みも好き。
選手権もやる(笑)。
基本的には保守派(自民、維新支持)。
楽しくツイートしたり色んな人とやりとりしたりしてストレス発散！

※無言フォローNG。最低限のやり取り・挨拶をしてからで。",287,273,2014-07-21_15:22:50,False,http://pbs.twimg.com/profile_images/1488285460317507584/75VtKyud_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1493805651185008641,2022-02-16_13:33:15,"RT @yoshikiito: やれテスターがどうとかテストエンジニアがどうとかコードが書けるとかかけないとか話題になってますが、プログラミングやったことないけど興味あるってテストエンジニアの方にオススメのワークをJaSST Tokyoでやるよ #ダイマ

https://t.…",0,6,219350049,shimashima35,しましま(偽),"肌年齢17歳、外見年齢37歳のごくごく普通のプログラマ。JavaEE/maven/Linux/Jenkins/build script/QA/Test/Software Engineering
品質“実質”無料 の人",983,783,2010-11-25_01:33:30,False,http://pbs.twimg.com/profile_images/997654669219348480/LfFpR1bz_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,
1493805635862859777,2022-02-16_13:33:11,Wordleの開発者のJoshがゲストの回。元々エンジニアのバックグラウンドが無く、Reactから当時勉強を始めた話をしていたりプログラミング学習者が少し共感できるトピックが多くてオススメ。開発して放置してたら最終的にニューヨーク… https://t.co/yTAk5aeu8N,0,0,762212603686813697,Doiverson_JPN,SHO@🇨🇦バンクーバー【カナダ移住×未経験エンジニア】,人材営業からカナダ現地スタートアップへ1年でエンジニア就職した関西人【経歴】社会人4年目でリクルート退職⇨バンクーバーのカレッジ1年⇨完全未経験からSoftware Engineerとして採用⇨北米SaaS系スタートアップで奮闘中/※1on1メンター・転職活動の企業分析・面接対策相談のります！,4689,4553,2016-08-07_18:03:40,False,http://pbs.twimg.com/profile_images/1231690429206155264/jwbLK7YD_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/4k4KkBa5kC
1493805593823301633,2022-02-16_13:33:01,"RT @Fumiya_Kume: ITエンジニアになるなら常にプログラミングすべき論がまた流れてきたけど、個人の意見は「ガチの人には勝てないのでコスパいいレベルまで楽しみつつ、プログラミングだけやってるよりも色々人生楽しんだ方が楽」です。
よろしくお願いします。",0,75,2422836662,442hz,あると（442hz）,初音ミクを信じろ、大阪市立大学ボカロ部創設者、英語en🇺🇸(B2)、仏語fr🇫🇷(B1)、製菓製パン(ABCクッキング ブレッドライセンス、パンシェルジュ検定2級）、鬱病治療中(減薬失敗中),5001,1083,2014-04-02_09:00:08,False,http://pbs.twimg.com/profile_images/1377636273704214531/cAAG5pKq_normal.jpg,http://abs.twimg.com/images/themes/theme1/bg.png,https://t.co/GBvS4aByQt
